order_day	customer	product_group	ops	units
14-FEB-13	5879144	A	256.6	1
02-FEB-13	3734084	B	23.8	1
02-FEB-13	5412239	B	73.333	1
02-FEB-13	5524371	B	48.547	1
03-FEB-13	1062772	C	758.97	1
03-FEB-13	1517012	A	256.6	1
03-FEB-13	2577285	B	26.8	1
03-FEB-13	2986492	A	321.2	1
03-FEB-13	2994567	B	59.744	1
03-FEB-13	3095156	A	2646.0	1
03-FEB-13	4666636	B	73.8	1
03-FEB-13	4908427	C	66.66	2
04-FEB-13	1633666	B	89.658	1
04-FEB-13	2505953	A	699.1	1
04-FEB-13	3401802	C	288.88	2
04-FEB-13	3956801	A	115.0	1
06-FEB-13	1493586	A	321.2	1
07-FEB-13	1153756	B	162.222	1
07-FEB-13	1711135	C	648.72	1
07-FEB-13	2406690	B	59.744	1
07-FEB-13	2935985	A	1035.4	2
08-FEB-13	2892975	B	141.795	1
08-FEB-13	4421445	C	41.88	1
09-FEB-13	0154836	B	304.188	1
09-FEB-13	1509158	A	183.2	1
11-FEB-13	1533808	A	159.3	1
11-FEB-13	3925453	A	699.1	1
12-FEB-13	0674373	A	601.8	1
12-FEB-13	5361868	B	213.59	1
13-FEB-13	2001614	A	575.2	1
14-FEB-13	0404753	A	115.0	1
14-FEB-13	0678776	B	23.8	1
14-FEB-13	0689418	A	504.4	2
14-FEB-13	0859928	B	128.12	1
14-FEB-13	1075250	B	96.923	1
14-FEB-13	1594515	C	68.38	1
14-FEB-13	1694152	B	399.573	4
14-FEB-13	3038546	B	34.103	1
14-FEB-13	4113898	B	184.445	2
03-FEB-13	1763733	B	45.8	1
03-FEB-13	2324903	B	140.256	1
03-FEB-13	3372511	B	65.726	1
04-FEB-13	0851666	A	699.1	1
04-FEB-13	1793636	B	75.897	1
04-FEB-13	2849812	A	256.6	1
04-FEB-13	3096482	A	699.1	1
04-FEB-13	5021664	A	168.1	1
04-FEB-13	5760875	B	153.761	1
05-FEB-13	0761753	A	168.1	1
06-FEB-13	0430168	B	93.932	1
06-FEB-13	1874998	B	153.761	1
06-FEB-13	2290495	C	108.55	2
06-FEB-13	3012009	B	113.026	1
06-FEB-13	4100876	A	1899.1	2
06-FEB-13	5791152	B	101.368	1
07-FEB-13	2555508	B	76.838	1
08-FEB-13	1026868	B	145.214	1
09-FEB-13	1934311	A	699.1	1
09-FEB-13	3210875	A	955.7	2
10-FEB-13	0438056	C	101.71	1
10-FEB-13	5249515	B	34.103	1
11-FEB-13	5849819	A	115.0	1
12-FEB-13	1827704	B	192.137	1
12-FEB-13	2701028	C	25.56	1
12-FEB-13	3147193	B	205.043	1
12-FEB-13	3258373	A	699.1	1
12-FEB-13	5860393	B	68.291	1
13-FEB-13	0732632	A	955.7	2
13-FEB-13	2698852	A	256.6	1
13-FEB-13	3675060	B	75.897	1
14-FEB-13	1853255	B	59.744	1
14-FEB-13	1945208	B	23.846	1
14-FEB-13	2656233	B	192.137	2
14-FEB-13	3326543	A	384.6	1
14-FEB-13	5876832	B	73.419	1
15-FEB-13	0138431	B	102.479	1
15-FEB-13	0718063	B	28.974	1
15-FEB-13	0948294	A	1141.6	1
15-FEB-13	2126955	A	395.6	1
15-FEB-13	2385814	B	93.932	1
15-FEB-13	3153364	A	88.5	1
03-FEB-13	1383392	B	252.735	2
03-FEB-13	2382652	B	30.598	1
03-FEB-13	3114893	A	699.1	1
04-FEB-13	0882011	A	699.1	1
04-FEB-13	2544560	C	541.88	4
04-FEB-13	3407820	C	101.71	1
04-FEB-13	3961068	B	213.59	1
04-FEB-13	5767964	A	699.1	1
05-FEB-13	0242828	B	118.8	1
05-FEB-13	1500046	B	89.658	1
05-FEB-13	1547561	C	116.24	2
05-FEB-13	2682277	B	51.197	1
05-FEB-13	5294633	B	150.256	1
06-FEB-13	0120513	C	1365.82	2
06-FEB-13	0237388	B	75.897	1
06-FEB-13	4258925	C	41.88	1
07-FEB-13	1495422	A	2646.0	1
07-FEB-13	4339998	A	867.3	1
08-FEB-13	1980228	B	213.59	1
08-FEB-13	5817961	B	170.855	1
09-FEB-13	2971872	A	2646.0	1
10-FEB-13	3567909	A	97.3	1
11-FEB-13	1987606	B	25.47	1
11-FEB-13	4113898	B	67.35	1
12-FEB-13	0443479	B	76.838	1
12-FEB-13	1702958	A	451.3	1
12-FEB-13	3642726	B	82.906	1
13-FEB-13	1457104	A	132.7	1
13-FEB-13	2134197	A	699.1	1
13-FEB-13	3541865	A	384.6	1
13-FEB-13	4641323	B	28.957	1
14-FEB-13	2168197	B	23.017	1
15-FEB-13	0478125	C	281.72	3
15-FEB-13	1278604	B	37.521	1
15-FEB-13	1556027	B	149.402	1
15-FEB-13	2048942	A	321.2	1
15-FEB-13	2133925	B	93.846	1
15-FEB-13	2634711	B	76.838	1
15-FEB-13	3223982	B	562.001	6
15-FEB-13	3249533	B	230.684	1
15-FEB-13	5790251	B	99.829	1
16-FEB-13	0262565	A	1793.8	4
16-FEB-13	0356864	B	119.06	1
16-FEB-13	0655044	B	75.897	1
15-FEB-13	3546438	A	442.5	1
15-FEB-13	4113898	B	213.334	3
15-FEB-13	5670367	A	699.1	1
16-FEB-13	0365194	B	78.547	1
16-FEB-13	5906990	B	239.9	1
17-FEB-13	1810976	B	374.906	2
17-FEB-13	3551249	B	230.513	2
17-FEB-13	3779236	C	288.89	1
17-FEB-13	4781471	B	119.573	1
17-FEB-13	5030028	B	23.017	1
18-FEB-13	0456654	B	16.068	1
18-FEB-13	0669307	B	144.957	1
18-FEB-13	2182358	B	35.726	1
18-FEB-13	2376039	B	76.838	1
18-FEB-13	2656386	B	89.658	1
18-FEB-13	2873425	B	187.949	1
18-FEB-13	3607043	B	96.8	1
18-FEB-13	5964807	B	116.667	1
19-FEB-13	0579462	B	20.342	1
19-FEB-13	1562776	A	441.6	1
19-FEB-13	1588888	B	89.658	1
19-FEB-13	1900294	C	76.07	1
19-FEB-13	2056609	B	111.026	1
19-FEB-13	2743460	B	28.974	1
19-FEB-13	3733064	C	237.61	1
19-FEB-13	4120664	B	55.47	1
19-FEB-13	5981365	B	107.522	2
19-FEB-13	6000592	B	170.855	1
19-FEB-13	6021740	B	196.496	1
20-FEB-13	0725492	B	12.65	1
20-FEB-13	1019966	A	313.3	1
20-FEB-13	1373685	A	321.2	1
20-FEB-13	1682541	A	79.6	1
20-FEB-13	1811401	B	41.709	1
20-FEB-13	3590094	B	242.393	3
20-FEB-13	5979852	B	76.838	1
20-FEB-13	6044877	B	107.556	1
20-FEB-13	6051303	B	111.026	1
21-FEB-13	6041018	B	24.615	1
21-FEB-13	6045098	B	150.256	1
21-FEB-13	6058188	B	59.744	1
21-FEB-13	6059429	B	416.581	4
22-FEB-13	3306330	B	41.709	1
22-FEB-13	4034984	C	76.07	1
22-FEB-13	3083443	A	168.1	1
15-FEB-13	5736735	B	230.342	3
15-FEB-13	5893934	B	174.017	3
16-FEB-13	1715504	A	3345.1	2
16-FEB-13	3086741	A	699.1	1
16-FEB-13	3548546	A	168.1	1
16-FEB-13	5832700	A	159.3	1
16-FEB-13	5873568	B	93.932	1
16-FEB-13	5915473	B	89.658	1
17-FEB-13	0463046	B	107.556	1
17-FEB-13	1108230	B	111.026	1
17-FEB-13	2500870	B	239.231	1
17-FEB-13	3097264	B	89.658	1
17-FEB-13	4054364	B	34.103	1
18-FEB-13	1023655	B	96.8	1
18-FEB-13	3286508	C	51.88	1
18-FEB-13	3664418	A	699.1	1
18-FEB-13	5102278	B	76.838	1
18-FEB-13	5830932	B	239.145	1
19-FEB-13	2435828	B	89.658	1
19-FEB-13	4308990	B	93.932	1
19-FEB-13	4369578	B	41.795	1
19-FEB-13	5999198	A	247.8	1
20-FEB-13	0920108	A	1398.2	2
20-FEB-13	2059737	A	265.4	2
20-FEB-13	2601544	B	67.265	1
20-FEB-13	2915347	A	778.8	1
20-FEB-13	4468093	B	81.111	1
20-FEB-13	3839195	A	321.2	1
20-FEB-13	5368617	B	93.932	1
20-FEB-13	5635330	B	38.376	1
20-FEB-13	6043075	A	159.3	3
21-FEB-13	0786794	A	256.6	1
21-FEB-13	2140385	B	55.8	1
21-FEB-13	2906881	B	42.564	1
21-FEB-13	3590094	B	475.386	6
21-FEB-13	4041121	B	68.291	1
21-FEB-13	4871333	B	85.299	1
22-FEB-13	1078004	A	699.1	1
22-FEB-13	1302319	B	102.479	1
22-FEB-13	1349698	B	37.436	1
22-FEB-13	2127992	B	145.214	1
22-FEB-13	2605913	B	418.205	4
16-FEB-13	0429097	A	321.2	1
16-FEB-13	0937295	B	99.829	1
16-FEB-13	4341443	B	42.564	1
16-FEB-13	3628021	C	203.42	2
16-FEB-13	5926676	B	89.658	1
17-FEB-13	0643433	B	125.923	1
17-FEB-13	1091876	C	144.44	1
17-FEB-13	1877939	A	699.1	1
17-FEB-13	2713761	B	85.385	1
17-FEB-13	3532141	A	699.1	1
17-FEB-13	4196501	A	699.1	1
17-FEB-13	5446698	A	1292.9	2
17-FEB-13	5947688	A	2646.0	1
17-FEB-13	5955355	B	75.897	1
18-FEB-13	0120513	C	1365.82	2
18-FEB-13	1531768	A	97.3	1
18-FEB-13	2530926	B	152.051	1
18-FEB-13	5976146	B	33.333	1
18-FEB-13	5978152	B	34.103	1
18-FEB-13	5981365	B	54.838	1
19-FEB-13	0443785	A	132.7	1
19-FEB-13	1818932	A	345.1	1
19-FEB-13	2910009	B	59.744	1
19-FEB-13	3180751	B	89.658	1
19-FEB-13	6002700	B	159.9	1
19-FEB-13	6005114	B	34.103	1
20-FEB-13	0947087	C	237.61	1
20-FEB-13	1504500	B	25.556	1
20-FEB-13	1675809	B	136.582	2
20-FEB-13	1920524	B	71.624	1
20-FEB-13	1983849	A	168.1	1
20-FEB-13	2087957	B	12.65	1
20-FEB-13	2644231	A	79.6	1
20-FEB-13	2669680	B	237.607	1
20-FEB-13	2737085	B	89.658	1
20-FEB-13	2916384	A	79.6	1
20-FEB-13	2957728	A	699.1	1
20-FEB-13	3261331	B	12.65	1
20-FEB-13	4204151	A	442.5	1
20-FEB-13	5412239	B	165.555	2
20-FEB-13	6003856	B	78.547	1
20-FEB-13	6031039	B	76.838	1
20-FEB-13	6031243	B	34.103	1
21-FEB-13	0364752	A	699.1	1
21-FEB-13	1099135	B	89.658	1
21-FEB-13	1700374	B	205.043	1
21-FEB-13	2199953	B	63.41	1
21-FEB-13	2483785	B	59.744	1
21-FEB-13	2647597	B	113.675	1
21-FEB-13	2654125	A	221.2	1
21-FEB-13	3015154	B	107.556	1
21-FEB-13	3658842	B	307.607	1
21-FEB-13	5124310	B	73.333	1
21-FEB-13	6039046	A	132.7	1
21-FEB-13	6084504	B	179.317	2
22-FEB-13	0986612	A	2646.0	1
22-FEB-13	1136399	B	42.65	1
22-FEB-13	2369409	B	93.932	1
22-FEB-13	2623661	A	699.1	1
22-FEB-13	4183836	B	213.504	1
22-FEB-13	3328260	B	53.761	1
22-FEB-13	6107930	A	256.6	1
23-FEB-13	1250826	B	99.829	1
16-FEB-13	3499042	B	73.8	1
16-FEB-13	3080094	B	42.65	1
16-FEB-13	4367215	A	256.6	1
16-FEB-13	5627986	B	76.838	1
17-FEB-13	0542164	B	28.12	1
17-FEB-13	1498023	B	89.658	1
17-FEB-13	2530926	B	160.598	1
17-FEB-13	2936750	B	88.778	1
17-FEB-13	3370012	A	699.1	1
17-FEB-13	3393778	B	204.957	1
17-FEB-13	3737824	B	59.744	1
17-FEB-13	3782891	A	699.1	1
17-FEB-13	4725218	A	575.2	1
17-FEB-13	5422813	A	2646.0	1
17-FEB-13	5936638	B	256.667	1
17-FEB-13	5942418	B	24.615	1
18-FEB-13	2150432	C	109.4	1
18-FEB-13	2224671	A	867.3	1
18-FEB-13	2630257	A	568.1	1
18-FEB-13	3263286	A	115.0	1
18-FEB-13	5966745	B	73.419	1
19-FEB-13	1193349	C	68.38	1
19-FEB-13	2004164	C	94.62	2
19-FEB-13	2135166	B	68.206	2
19-FEB-13	3105373	B	89.658	1
20-FEB-13	1711135	B	12.65	1
20-FEB-13	2391033	A	699.1	1
20-FEB-13	2754136	A	79.6	1
20-FEB-13	3996190	B	222.65	1
20-FEB-13	4685098	A	577.8	2
20-FEB-13	4117689	B	384.19	5
20-FEB-13	5124310	B	68.291	1
20-FEB-13	5700219	B	73.333	1
21-FEB-13	0902955	B	213.496	1
21-FEB-13	1786428	C	109.4	1
21-FEB-13	2296445	A	699.1	1
21-FEB-13	2528223	B	1413.317	4
21-FEB-13	2669680	B	237.607	1
21-FEB-13	3344886	B	76.838	1
21-FEB-13	5412239	B	102.479	1
22-FEB-13	2592449	C	50.43	1
22-FEB-13	4222256	A	79.6	1
22-FEB-13	4720696	B	41.709	1
23-FEB-13	0611133	B	229.231	1
22-FEB-13	6102983	B	93.932	1
22-FEB-13	6113557	B	76.838	1
23-FEB-13	0108783	C	140.34	1
23-FEB-13	3070064	A	283.2	1
23-FEB-13	3134222	B	74.188	1
23-FEB-13	3164924	A	154.9	1
23-FEB-13	3346161	B	27.179	1
23-FEB-13	3645191	B	151.026	2
23-FEB-13	4265657	A	1778.8	1
24-FEB-13	1897115	B	27.179	1
24-FEB-13	2406690	B	170.77	2
24-FEB-13	3743332	B	34.103	1
24-FEB-13	3456134	B	150.256	1
24-FEB-13	5073990	B	76.838	1
24-FEB-13	6160511	B	119.573	1
24-FEB-13	6173873	B	68.291	1
25-FEB-13	0180081	B	15.214	1
25-FEB-13	1058760	B	102.479	1
25-FEB-13	1378377	B	76.838	1
25-FEB-13	3435751	B	74.188	1
25-FEB-13	3527959	B	92.222	1
25-FEB-13	3804141	B	85.299	1
25-FEB-13	4249864	B	23.9	1
25-FEB-13	4426409	B	78.9	1
25-FEB-13	6186929	B	75.897	1
26-FEB-13	1112548	B	40.085	1
26-FEB-13	2415615	A	610.6	1
26-FEB-13	4204559	A	2646.0	1
26-FEB-13	6245817	B	93.932	1
27-FEB-13	0411825	A	159.3	1
27-FEB-13	0523634	B	76.838	1
27-FEB-13	1319336	B	75.897	1
27-FEB-13	1625829	B	11.624	1
27-FEB-13	3097315	A	79.6	1
27-FEB-13	3572380	A	699.1	1
27-FEB-13	4987222	A	699.1	1
27-FEB-13	6242587	B	76.838	1
27-FEB-13	6301033	B	84.444	1
27-FEB-13	6303702	B	85.385	1
28-FEB-13	1860072	A	699.1	1
28-FEB-13	1878704	B	47.778	1
28-FEB-13	2260184	B	25.556	1
28-FEB-13	3326900	B	93.846	1
28-FEB-13	3421318	A	699.1	1
28-FEB-13	3860054	B	75.897	1
28-FEB-13	4264212	A	132.7	1
28-FEB-13	4694023	B	169.06	2
28-FEB-13	4633588	B	92.222	1
28-FEB-13	6303107	A	97.3	1
01-MAR-13	0425901	C	81.2	1
01-MAR-13	0453271	C	615.38	3
01-MAR-13	0680799	B	25.556	1
01-MAR-13	1009188	B	24.615	1
01-MAR-13	1085569	B	68.291	1
01-MAR-13	1112548	B	320.68	8
01-MAR-13	1298732	A	699.1	1
01-MAR-13	1407515	A	699.1	1
01-MAR-13	2409682	B	68.291	1
01-MAR-13	2494240	B	150.256	1
01-MAR-13	2884203	C	81.2	1
01-MAR-13	2944298	A	168.1	1
01-MAR-13	3809734	B	119.573	1
01-MAR-13	4695757	B	200.2	4
22-FEB-13	5261619	C	47.86	2
22-FEB-13	5968309	A	1398.2	2
23-FEB-13	1542648	B	102.479	1
24-FEB-13	1625438	B	16.068	1
24-FEB-13	2679455	B	76.838	1
24-FEB-13	3388151	A	699.1	1
24-FEB-13	3676811	B	76.838	1
24-FEB-13	4809810	B	75.897	1
24-FEB-13	6164557	B	74.188	1
25-FEB-13	0115923	A	699.1	1
25-FEB-13	0132906	B	102.479	1
25-FEB-13	0588200	B	119.487	1
25-FEB-13	1226261	A	2734.5	2
25-FEB-13	1691687	A	699.1	1
25-FEB-13	3016327	B	76.838	1
25-FEB-13	3045210	B	307.607	1
25-FEB-13	4809810	B	38.376	1
26-FEB-13	0140284	B	66.324	2
26-FEB-13	1092896	B	28.889	1
26-FEB-13	1333718	A	88.5	1
26-FEB-13	1975604	B	76.838	1
26-FEB-13	3268539	B	42.65	1
26-FEB-13	3608471	A	2646.0	1
26-FEB-13	4668642	A	876.1	1
26-FEB-13	4719455	B	22.983	1
26-FEB-13	3456134	B	92.222	1
26-FEB-13	3475667	A	629.2	1
26-FEB-13	6045098	B	102.479	1
26-FEB-13	6232030	B	92.222	1
26-FEB-13	6245222	B	68.291	1
27-FEB-13	0051391	B	126.496	1
27-FEB-13	1650224	C	203.42	2
27-FEB-13	2679183	B	74.188	1
27-FEB-13	3125110	B	75.897	1
27-FEB-13	3364623	B	50.256	1
27-FEB-13	4382821	A	336.3	1
27-FEB-13	6274258	B	76.838	1
27-FEB-13	6300047	B	92.222	1
28-FEB-13	0646935	B	34.103	1
28-FEB-13	1084532	B	101.368	1
28-FEB-13	2655264	B	68.291	1
28-FEB-13	3482688	B	16.068	1
28-FEB-13	3630571	B	39.9	1
28-FEB-13	4711533	B	76.838	1
28-FEB-13	6310791	B	75.897	1
28-FEB-13	6317693	B	76.838	1
01-MAR-13	0164458	A	876.1	1
01-MAR-13	1512303	A	1027.4	1
01-MAR-13	2157096	B	136.667	1
01-MAR-13	2262785	C	136.76	2
01-MAR-13	2483190	B	74.188	1
01-MAR-13	2945114	B	42.564	1
01-MAR-13	3070064	A	699.1	1
01-MAR-13	3275679	A	2646.0	1
01-MAR-13	4637617	B	38.376	1
23-FEB-13	2141048	B	76.838	1
23-FEB-13	3244960	B	17.778	1
23-FEB-13	3439763	A	309.7	1
23-FEB-13	3952993	B	93.932	1
23-FEB-13	6118521	B	73.419	1
23-FEB-13	6127208	B	68.291	1
24-FEB-13	1164653	B	76.838	1
24-FEB-13	2171495	B	150.256	1
24-FEB-13	3177538	B	55.47	1
24-FEB-13	3198210	B	310.94	1
24-FEB-13	3338494	B	75.897	1
24-FEB-13	3444234	B	119.573	1
24-FEB-13	3507066	C	101.11	1
24-FEB-13	3794672	A	2646.0	1
24-FEB-13	4384249	B	76.838	1
25-FEB-13	0048484	C	101.71	1
25-FEB-13	0729266	A	115.0	1
25-FEB-13	1190867	B	76.838	1
25-FEB-13	2320738	B	93.932	1
25-FEB-13	3025847	B	85.385	1
25-FEB-13	3169157	C	186.32	2
25-FEB-13	3654779	B	93.932	1
25-FEB-13	4064309	B	119.573	1
25-FEB-13	6191417	B	46.838	1
25-FEB-13	6216594	B	92.222	1
25-FEB-13	6220657	B	75.897	1
26-FEB-13	2398513	C	135.04	1
26-FEB-13	2406690	B	93.846	1
26-FEB-13	2766665	B	102.479	1
26-FEB-13	5915473	B	74.188	1
26-FEB-13	6038876	B	74.188	1
26-FEB-13	6222221	C	432.48	2
26-FEB-13	6229157	B	56.325	1
27-FEB-13	0755327	A	699.1	1
27-FEB-13	2138005	B	11.624	1
27-FEB-13	2401165	B	76.838	1
27-FEB-13	2615722	B	102.479	1
27-FEB-13	2800376	B	11.624	1
27-FEB-13	3538261	B	187.863	1
27-FEB-13	3590145	B	11.624	1
28-FEB-13	0658495	B	200.599	3
28-FEB-13	2820317	B	91.368	1
28-FEB-13	2822187	C	170.94	2
28-FEB-13	3121812	B	28.034	1
28-FEB-13	3672187	B	75.897	1
28-FEB-13	4223922	B	15.214	1
28-FEB-13	4390318	B	56.325	1
28-FEB-13	6327451	B	75.897	1
01-MAR-13	1517896	C	1656.0	2
01-MAR-13	1810755	C	186.32	1
01-MAR-13	1841831	B	34.103	1
01-MAR-13	2137546	A	132.7	1
01-MAR-13	2202350	B	187.692	2
01-MAR-13	2321520	C	68.38	1
01-MAR-13	2974303	C	1039.32	2
01-MAR-13	3032885	B	179.402	1
01-MAR-13	3373990	B	74.188	1
01-MAR-13	4632585	B	16.068	1
01-MAR-13	3980210	C	164.0	2
01-MAR-13	5749451	C	100.85	1
01-MAR-13	6362046	B	131.538	1
01-MAR-13	6364732	B	28.889	1
01-MAR-13	6393394	B	93.932	1
02-MAR-13	2057561	B	76.838	1
23-FEB-13	5412239	B	244.958	3
23-FEB-13	6122091	B	76.838	1
24-FEB-13	1980228	B	87.521	1
24-FEB-13	2705890	B	89.658	1
24-FEB-13	2714050	C	165.64	2
24-FEB-13	4684231	B	150.342	1
25-FEB-13	1349086	B	150.256	1
25-FEB-13	1833467	A	699.1	1
25-FEB-13	3322701	A	132.7	1
25-FEB-13	6215812	B	98.9	1
25-FEB-13	6217376	B	92.222	1
25-FEB-13	6220963	B	74.188	1
26-FEB-13	1975570	B	17.778	1
26-FEB-13	2115140	B	74.188	1
26-FEB-13	2647002	C	135.04	1
26-FEB-13	4607918	B	76.838	1
26-FEB-13	3272840	A	390.3	1
26-FEB-13	6199186	B	59.744	1
26-FEB-13	6237198	B	76.838	1
27-FEB-13	3191954	B	20.342	1
27-FEB-13	4632466	B	11.624	1
27-FEB-13	5412239	B	93.915	1
27-FEB-13	6272201	B	92.222	1
28-FEB-13	2368440	B	122.991	1
28-FEB-13	2607069	B	92.222	1
28-FEB-13	2701317	B	16.068	1
28-FEB-13	4656844	B	42.65	1
28-FEB-13	3874776	C	229.06	1
01-MAR-13	0068187	B	76.838	1
01-MAR-13	0865402	C	191.62	2
01-MAR-13	1427847	C	81.2	1
01-MAR-13	1552559	B	74.188	1
01-MAR-13	1595042	B	201.538	1
01-MAR-13	1759194	B	1439.9	1
01-MAR-13	1984903	B	136.667	1
01-MAR-13	2121668	C	238.0	1
01-MAR-13	2415003	B	85.385	1
01-MAR-13	2438021	A	168.1	1
01-MAR-13	2831384	B	20.342	1
01-MAR-13	3208087	B	119.573	1
01-MAR-13	3621102	C	81.2	1
01-MAR-13	3646143	C	68.38	1
01-MAR-13	4933655	B	128.12	1
01-MAR-13	6362845	A	1069.9	2
01-MAR-13	6385829	B	93.932	1
02-MAR-13	0217260	B	92.222	1
02-MAR-13	1848920	B	150.256	1
02-MAR-13	2877165	B	119.488	2
02-MAR-13	3055801	A	88.5	1
01-MAR-13	6378995	A	3780.0	2
02-MAR-13	1236087	B	27.179	1
02-MAR-13	3704878	C	68.38	1
02-MAR-13	3723578	B	115.9	1
02-MAR-13	6058188	B	76.838	1
02-MAR-13	6438036	B	92.222	1
03-MAR-13	0933062	B	76.838	1
03-MAR-13	2126955	A	246.0	1
03-MAR-13	2170084	A	256.6	1
03-MAR-13	3119228	B	162.308	1
03-MAR-13	3282173	B	102.479	1
03-MAR-13	4089027	B	92.222	1
03-MAR-13	5224542	B	100.855	1
03-MAR-13	6473039	B	239.231	1
04-MAR-13	0274023	A	2646.0	1
04-MAR-13	0803896	B	111.026	1
04-MAR-13	0912475	B	20.342	1
04-MAR-13	1232704	B	363.847	3
04-MAR-13	1296828	B	99.829	1
04-MAR-13	1398080	C	143.59	1
04-MAR-13	1483743	C	577.76	4
04-MAR-13	1969399	B	28.034	1
04-MAR-13	2388126	B	152.051	1
04-MAR-13	6475708	B	141.538	1
04-MAR-13	6511901	B	145.214	1
05-MAR-13	2565249	C	117.95	1
05-MAR-13	2627673	C	136.76	2
05-MAR-13	2885121	B	68.291	1
05-MAR-13	2935611	B	126.496	1
05-MAR-13	3683951	B	20.342	1
05-MAR-13	6530380	B	76.838	1
05-MAR-13	6562782	B	93.932	1
05-MAR-13	6575124	B	67.436	1
06-MAR-13	0066300	A	1495.6	1
06-MAR-13	0706673	B	106.752	1
06-MAR-13	3440273	B	34.103	1
06-MAR-13	3930995	B	119.017	1
06-MAR-13	4198048	C	98.0	1
06-MAR-13	4452606	B	38.376	1
06-MAR-13	4738716	B	76.838	1
06-MAR-13	6511901	B	98.205	1
07-MAR-13	1372529	B	93.846	1
07-MAR-13	2147372	B	42.564	1
07-MAR-13	2808145	B	59.744	1
07-MAR-13	3655493	A	424.8	1
07-MAR-13	6579323	B	222.137	1
08-MAR-13	0398888	B	76.838	1
08-MAR-13	0658954	A	699.1	1
08-MAR-13	0690319	B	307.521	1
08-MAR-13	1210451	A	629.2	1
08-MAR-13	1396261	B	47.778	1
08-MAR-13	1851062	B	102.393	1
08-MAR-13	2137971	B	307.521	1
08-MAR-13	2170645	B	563.847	3
08-MAR-13	4711533	B	85.385	1
08-MAR-13	4121735	A	699.1	1
09-MAR-13	1174156	B	75.897	1
09-MAR-13	1183183	B	430.769	1
09-MAR-13	2555865	B	162.308	1
02-MAR-13	3188928	B	38.376	1
02-MAR-13	3196442	B	51.197	1
02-MAR-13	4037568	B	76.752	1
02-MAR-13	4207449	B	33.162	1
02-MAR-13	4013088	A	276.1	1
03-MAR-13	0358088	B	59.744	1
03-MAR-13	1206796	B	102.393	1
03-MAR-13	1270733	B	73.419	1
03-MAR-13	2109479	B	242.65	1
03-MAR-13	3112428	B	149.487	1
03-MAR-13	3194555	B	92.222	1
03-MAR-13	3197275	C	33.33	1
03-MAR-13	3910578	B	129.9	1
03-MAR-13	4008464	B	47.778	1
03-MAR-13	4212396	B	193.077	1
03-MAR-13	6481420	B	19.9	1
04-MAR-13	0182427	A	699.1	1
04-MAR-13	1232449	B	102.479	1
04-MAR-13	1833161	C	143.59	1
04-MAR-13	3335876	B	28.034	1
04-MAR-13	3487057	B	192.991	1
04-MAR-13	3806096	B	39.8	1
04-MAR-13	6230092	A	2646.0	1
04-MAR-13	6485959	A	508.9	2
04-MAR-13	6503146	B	76.838	1
04-MAR-13	6520180	C	50.43	1
05-MAR-13	1051263	B	42.564	1
05-MAR-13	1267248	A	256.6	1
05-MAR-13	2210170	C	117.95	1
05-MAR-13	2882962	B	51.197	1
05-MAR-13	3560004	B	51.197	1
05-MAR-13	3686348	B	59.744	1
05-MAR-13	6207873	B	35.726	1
05-MAR-13	6530363	C	205.14	3
06-MAR-13	0752267	B	59.744	1
06-MAR-13	0853315	B	32.402	1
06-MAR-13	1942148	A	321.2	1
06-MAR-13	2188240	B	222.137	1
06-MAR-13	2965327	B	51.197	1
06-MAR-13	4113898	B	116.837	2
06-MAR-13	3433541	A	699.1	1
06-MAR-13	6002700	A	699.1	1
06-MAR-13	6551681	B	131.538	1
06-MAR-13	6587177	B	85.8	1
06-MAR-13	6595881	B	106.752	1
07-MAR-13	0954023	B	37.436	1
07-MAR-13	3078411	B	34.103	1
07-MAR-13	5584381	B	33.8	1
07-MAR-13	6392816	B	145.214	1
07-MAR-13	6532012	B	41.709	1
07-MAR-13	6630901	B	98.205	1
08-MAR-13	0166141	A	699.1	1
08-MAR-13	1228641	C	46.0	1
08-MAR-13	1656769	B	76.838	1
08-MAR-13	2812463	B	152.051	1
08-MAR-13	3388899	A	276.1	1
08-MAR-13	4046340	B	24.615	1
08-MAR-13	4485705	B	128.12	1
08-MAR-13	5412239	B	67.35	1
08-MAR-13	6272252	B	112.043	2
08-MAR-13	6682207	B	175.043	2
09-MAR-13	0180404	B	256.24	2
02-MAR-13	4125271	B	59.744	1
02-MAR-13	5371864	C	504.3	10
02-MAR-13	5960863	C	105.98	1
02-MAR-13	6408167	B	81.88	1
03-MAR-13	1168699	A	309.7	1
03-MAR-13	1421931	A	699.1	1
03-MAR-13	1540642	A	699.1	1
03-MAR-13	3043289	B	66.581	1
03-MAR-13	3753141	B	24.701	1
03-MAR-13	6268835	A	132.7	1
03-MAR-13	6345556	B	28.034	1
03-MAR-13	6447777	A	1113.3	3
04-MAR-13	2168197	B	175.642	3
04-MAR-13	2261527	C	149.0	1
04-MAR-13	2403562	B	140.855	2
04-MAR-13	2726358	C	50.43	1
04-MAR-13	2778565	B	68.291	1
04-MAR-13	3108059	B	93.932	1
04-MAR-13	3438182	C	143.59	1
04-MAR-13	4658102	A	115.0	1
04-MAR-13	5379497	B	92.222	1
04-MAR-13	6523308	B	47.778	1
05-MAR-13	0636973	C	475.22	2
05-MAR-13	0905403	C	233.33	2
05-MAR-13	1102909	B	17.009	1
05-MAR-13	3103639	B	45.726	1
